player_id,player_name,birthday,height,weight,real_pos
107216,Ched Evans,12/28/88 0:00,182.88,168,LS
40707,Cheick Diabate,4/25/88 0:00,193.04,194,
186153,Cheick Doukoure,9/11/92 0:00,180.34,181,
279449,Cheick Fantamady Diarra,2/11/92 0:00,175.26,174,
38373,Cheik Tiote,6/21/86 0:00,180.34,190,
94549,Cheikh Mbengue,7/23/88 0:00,182.88,176,
426612,Cheikh Ndoye,3/29/86 0:00,193.04,198,RM
148302,Cheikhou Kouyate,12/21/89 0:00,193.04,172,
75600,Chema,4/25/80 0:00,187.96,181,LCB
38312,Chemcedine El Araichi,5/18/81 0:00,177.8,165,RCB
120737,Chengdong Zhang,2/9/89 0:00,182.88,185,ST
98357,Chico Silva,5/9/78 0:00,175.26,154,LB
74663,Chico,3/6/87 0:00,187.96,165,CDM
666954,Chidozie Awaziem,1/1/97 0:00,187.96,172,RCB
36133,Chinedu Ede,2/5/87 0:00,177.8,183,LW
40176,Chinedu Obasi,6/1/86 0:00,187.96,174,ST
98401,Chiro N'Toko,1/31/88 0:00,190.5,179,
210186,"Chistopher Mfuyi,25",7/3/89 0:00,182.88,165,
43247,Chris Baird,2/25/82 0:00,180.34,163,RB
113772,Chris Basham,7/20/88 0:00,180.34,176,RCB
23257,Chris Brunt,12/14/84 0:00,187.96,187,LB
240540,Chris Chantler,12/16/90 0:00,172.72,154,LB
32415,Chris Clark,9/15/80 0:00,172.72,157,LM
38856,Chris Eagles,11/19/85 0:00,182.88,148,RM
179050,Chris Erskine,2/8/87 0:00,185.42,168,CAM
38067,Chris Gunter,7/21/89 0:00,180.34,157,RB
110947,Chris Herd,4/4/89 0:00,172.72,168,CDM
32622,Chris Hogg,3/12/85 0:00,182.88,174,RCB
40137,Chris Humphrey,9/19/87 0:00,180.34,161,RM
32474,Chris Innes,7/13/76 0:00,182.88,170,CB
23431,Chris Iwelumo,8/1/78 0:00,190.5,209,ST
47551,"Chris Katongo,30",8/31/82 0:00,170.18,157,
23724,Chris Killen,10/8/81 0:00,182.88,157,ST
34421,Chris Kirkland,5/2/81 0:00,190.5,163,GK
265363,Chris Loewe,4/16/89 0:00,172.72,139,
75500,Chris Makiese,10/14/87 0:00,182.88,163,ST
94313,Chris Malonga,7/11/87 0:00,182.88,165,LW
47555,Chris Martin,11/4/88 0:00,185.42,161,ST
243248,Chris Mavinga,5/26/91 0:00,182.88,172,LB
21849,Chris McCann,7/21/87 0:00,185.42,165,LCM
17528,Chris Millar,3/30/83 0:00,175.26,143,CM
388025,Chris Philipps,3/8/94 0:00,182.88,176,LDM
23728,Chris Porter,12/12/83 0:00,185.42,183,ST
24163,Chris Riggott,9/1/80 0:00,182.88,172,CB
21914,Chris Robertson,10/11/86 0:00,190.5,163,CB
165823,Chris Smalling,11/22/89 0:00,193.04,198,RCB
34656,Chris Smith,3/5/86 0:00,187.96,190,GK
23729,Chris Swailes,10/19/70 0:00,187.96,179,RCB
23016,Chris Turner,1/3/87 0:00,180.34,174,CM
27471,Chris,8/25/78 0:00,185.42,172,LM
266280,Christ Mbondi,2/2/92 0:00,180.34,165,ST
45496,Christiaan Kum,9/13/85 0:00,182.88,154,LCB
34530,Christian Abbiati,7/8/77 0:00,190.5,203,GK
282474,Christian Alfonso,5/2/89 0:00,177.8,165,CAM
41861,Christian Amoroso,9/22/76 0:00,175.26,141,LCM
242887,Christian Atsu,1/10/92 0:00,172.72,150,LW
111068,Christian Bekamenga,5/9/86 0:00,187.96,174,LS
148315,Christian Benteke,12/3/90 0:00,190.5,183,ST
39444,Christian Brocchi,1/30/76 0:00,170.18,154,CDM
67890,Christian Bruels,9/30/88 0:00,177.8,163,
178804,Christian Clemens,8/4/91 0:00,177.8,176,RM
24742,Christian Dailly,10/23/73 0:00,182.88,179,LCB
39334,Christian Daniel Ledesma,9/24/82 0:00,180.34,172,
58358,Christian Dorda,12/6/88 0:00,182.88,174,LB
37381,Christian Eichner,11/24/82 0:00,182.88,168,LB
33772,Christian Eigler,1/1/84 0:00,185.42,187,ST
157723,Christian Eriksen,2/14/92 0:00,177.8,157,LM
18664,Christian Fernandez,10/1/85 0:00,182.88,170,LB
43061,Christian Fuchs,4/7/86 0:00,185.42,190,LB
27324,Christian Gentner,8/14/85 0:00,187.96,179,LDM
282475,Christian Gomez,7/27/89 0:00,180.34,165,
40290,Christian Grindheim,7/17/83 0:00,177.8,157,RDM
355358,Christian Guenter,2/28/93 0:00,182.88,179,
304017,Christian Irobiso,5/28/93 0:00,190.5,170,ST
149219,Christian Kabasele,2/24/91 0:00,187.96,185,LCB
35437,Christian Kalvenes,3/8/77 0:00,182.88,170,LB
46230,Christian Kinkela,5/25/82 0:00,175.26,159,RM
67357,Christian Leite,11/9/85 0:00,182.88,187,GK
35988,Christian Lell,8/29/84 0:00,182.88,176,RB
39535,Christian Maggio,2/11/82 0:00,182.88,174,RB
448805,Christian Mathenia,3/31/92 0:00,187.96,198,GK
33956,Christian Nade,9/18/84 0:00,185.42,176,ST
25549,Christian Obodo,5/11/84 0:00,175.26,159,LDM
30250,Christian Pander,8/28/83 0:00,185.42,176,LB
27693,Christian Panucci,4/12/73 0:00,182.88,161,RCB
41727,Christian Pouga,6/19/86 0:00,193.04,198,ST
32937,Christian Poulsen,2/28/80 0:00,182.88,168,CDM
50669,Christian Puggioni,1/17/81 0:00,187.96,179,GK
688295,Christian Pulisic,9/18/98 0:00,172.72,152,LM
288349,Christian Santos,3/24/88 0:00,182.88,154,ST
66930,Christian Schlauri,3/30/85 0:00,180.34,163,LB
92252,Christian Schneuwly,2/7/88 0:00,177.8,161,RB
25483,Christian Schulz,4/1/83 0:00,185.42,176,LCB
25260,Christian Schwegler,6/6/84 0:00,177.8,161,RB
97727,Christian Strohdiek,1/22/88 0:00,193.04,187,CB
195783,Christian Supusepa,4/2/89 0:00,182.88,174,LB
39541,Christian Terlizzi,11/25/79 0:00,190.5,176,CB
34971,Christian Tiffert,2/18/82 0:00,182.88,174,CAM
38183,Christian Timm,2/27/79 0:00,180.34,161,LS
27774,Christian Traesch,9/1/87 0:00,180.34,165,
35991,Christian Vander,10/24/80 0:00,195.58,198,GK
38490,Christian Vieri,7/12/73 0:00,185.42,181,ST
37354,Christian Weber,9/15/83 0:00,175.26,168,LB
27488,Christian Wetklo,1/11/80 0:00,190.5,203,GK
480799,Christian,6/14/89 0:00,182.88,183,LM
281847,Christie Elliot,5/26/91 0:00,185.42,179,LM
36051,Christoph Dabrowski,7/1/78 0:00,195.58,181,CDM
185342,Christoph Hemlein,12/16/90 0:00,180.34,174,RM
29543,Christoph Janker,2/14/85 0:00,185.42,170,CB
269788,Christoph Kramer,2/19/91 0:00,190.5,176,CDM
30649,Christoph Metzelder,11/5/80 0:00,193.04,203,CB
180126,Christoph Moritz,1/27/90 0:00,185.42,176,CM
30912,Christoph Spycher,3/30/78 0:00,175.26,165,LB
32581,Christophe Berra,1/31/85 0:00,190.5,203,LCB
202510,Christophe Bertjens,1/5/93 0:00,182.88,161,CAM
38246,Christophe Gregoire,4/20/80 0:00,187.96,163,
37044,Christophe Grondin,9/2/83 0:00,180.34,170,RB
40730,Christophe Jallet,10/31/83 0:00,177.8,143,RB
277412,Christophe Kerbrat,8/2/86 0:00,182.88,163,RCB
42292,Christophe Lambert,2/23/87 0:00,172.72,150,RB
41176,Christophe Landrin,6/30/77 0:00,177.8,165,CM
26916,Christophe Lepoint,10/24/84 0:00,187.96,183,LDM
46884,Christophe Mandanne,2/7/85 0:00,170.18,137,RS
41186,Christophe Revault,3/22/72 0:00,185.42,194,GK
200965,Christopher Avevor,2/11/92 0:00,185.42,194,CDM
523758,Christopher Cadden,9/19/96 0:00,182.88,157,
407747,Christopher Dilo,1/5/94 0:00,187.96,185,GK
154229,Christopher Glombard,6/5/89 0:00,177.8,163,RB
36029,Christopher Heimeroth,8/1/81 0:00,193.04,201,
303343,Christopher Johnston,9/3/94 0:00,165.1,150,
314399,Christopher Kane,9/5/94 0:00,180.34,168,ST
192711,Christopher Maboulou,3/19/90 0:00,185.42,174,ST
32421,Christopher Maguire,1/16/89 0:00,170.18,150,
728125,Christopher McLaughlin,3/22/98 0:00,177.8,161,LB
33954,Christopher Mitchell,7/21/88 0:00,175.26,150,
704523,Christopher Nkunku,11/14/97 0:00,175.26,141,CM
94690,Christopher Noethe,1/3/88 0:00,182.88,179,
190010,Christopher Oualembo,1/31/87 0:00,175.26,170,RB
207952,Christopher Routis,3/3/90 0:00,185.42,185,CB
19020,Christopher Samba,3/28/84 0:00,193.04,220,RCB
50395,Christopher Schorch,1/30/89 0:00,187.96,176,RB
460635,Christopher Teichmann,10/13/95 0:00,177.8,128,CAM
201101,Christopher Verbist,10/8/91 0:00,175.26,157,RB
408104,Christos Donis,10/9/94 0:00,182.88,165,CM
12985,Christos Karypidis,12/2/82 0:00,185.42,176,
31092,Chu-Young Park,7/10/85 0:00,182.88,165,
298665,Chuks Aneke,7/3/93 0:00,187.96,207,CM
319055,Chuli,1/25/91 0:00,177.8,161,ST
150279,Chumbinho,9/21/86 0:00,175.26,150,CDM
130670,Chung-Yong Lee,7/2/88 0:00,180.34,152,RM
161414,Ciaran Clark,9/26/89 0:00,187.96,168,LCB
31244,Cicero,8/26/84 0:00,182.88,159,
43303,Cicero,5/8/86 0:00,187.96,187,
172430,Cicinho,8/4/86 0:00,175.26,139,RB
30996,Cicinho,6/24/80 0:00,172.72,150,RB
469282,Cihat Celik,1/2/96 0:00,182.88,159,
56852,Cillian Sheridan,2/23/89 0:00,193.04,181,CF
40203,Ciprian Marica,10/2/85 0:00,185.42,176,ST
103218,Ciprian Tatarusanu,2/9/86 0:00,195.58,194,
37768,Ciro Capuano,7/10/81 0:00,185.42,172,CB
161660,Ciro Immobile,2/20/90 0:00,185.42,172,LS
39713,Ciro Polito,4/12/79 0:00,182.88,183,GK
37211,Civard Sprockel,5/10/83 0:00,180.34,165,LCB
41852,Claiton Dos Santos,9/7/84 0:00,185.42,172,
400962,Clarck Nsikulu,7/10/92 0:00,177.8,159,RF
26096,Clarence Seedorf,4/1/76 0:00,177.8,176,LAM
199325,Clark Robertson,9/5/93 0:00,187.96,168,LCB
23349,Clarke Carlisle,10/14/79 0:00,190.5,174,CB
94033,Claude Dielna,12/14/87 0:00,182.88,190,CB
17296,Claude Gnakpa,6/9/83 0:00,182.88,192,RM
474102,Claude Goncalves,4/9/94 0:00,172.72,137,
30695,Claude Makelele,2/18/73 0:00,175.26,154,
114688,Claudemir,3/27/88 0:00,185.42,159,CM
19524,Claudemir,8/17/84 0:00,175.26,165,CM
71602,Claudio Beauvue,4/16/88 0:00,175.26,146,ST
41862,Claudio Bellucci,5/31/75 0:00,172.72,154,CF
37421,Claudio Bravo,4/13/83 0:00,182.88,176,GK
26161,Claudio Cacapa,5/29/76 0:00,180.34,172,
38113,Claudio Lito,2/3/75 0:00,170.18,143,
42294,Claudio Lustenberger,1/6/87 0:00,182.88,165,LB
41890,Claudio Marchisio,1/19/86 0:00,180.34,157,CDM
18853,Claudio Morel,2/2/78 0:00,175.26,163,LB
39218,Claudio Pani,3/11/86 0:00,177.8,168,CM
19427,Claudio Pitbull,1/8/82 0:00,172.72,165,
25366,Claudio Pizarro,10/3/78 0:00,182.88,185,ST
181433,Claudio Ramos,11/16/91 0:00,182.88,176,
39208,Claudio Rivalta,6/30/78 0:00,172.72,150,RCB
41874,Claudio Terzi,6/19/84 0:00,180.34,152,LCB
113968,Claudio Yacob,7/18/87 0:00,180.34,161,CDM
164338,Claudio,8/17/77 0:00,182.88,174,CDM
26263,Claudiu Keseru,12/2/86 0:00,177.8,168,
181313,Clebao,7/9/83 0:00,185.42,190,
31498,Cleber Santana,6/27/81 0:00,187.96,176,CAM
307069,Cleber,12/5/90 0:00,182.88,192,CB
185518,Clemens Fandrich,1/10/91 0:00,177.8,148,RM
35989,Clemens Fritz,12/7/80 0:00,182.88,179,RCM
118298,Clemens Walch,7/10/87 0:00,180.34,170,ST
41174,Clement Chantome,9/11/87 0:00,180.34,157,
182925,Clement Grenier,1/7/91 0:00,185.42,159,
311009,Clement Maury,11/20/85 0:00,180.34,170,
277444,Clement Tainmont,2/13/86 0:00,185.42,159,
470836,Clesio Bauque,10/11/94 0:00,175.26,148,
23864,Cleveland Taylor,9/9/83 0:00,172.72,163,RM
360509,Cleyton,2/24/90 0:00,170.18,152,CM
30956,Clint Dempsey,3/9/83 0:00,185.42,185,CAM
23311,Clint Hill,10/19/78 0:00,182.88,161,LCB
266105,Clinton Mata,11/7/92 0:00,180.34,159,RB
409161,Clinton Njie,8/15/93 0:00,175.26,150,
311111,Cofie Bekoe,3/16/88 0:00,167.64,150,
151063,Coke,4/26/87 0:00,175.26,159,RB
208699,Colin Coosemans,8/3/92 0:00,185.42,183,GK
35524,Colin Healy,3/14/80 0:00,180.34,181,CM
38865,Colin Kazim-Richards,8/26/86 0:00,185.42,174,ST
35475,Colin McMenamin,2/12/81 0:00,177.8,152,
32706,Colin Nish,3/7/81 0:00,190.5,176,ST
703659,Colin Trachsel,9/28/97 0:00,177.8,165,LB
417756,Coll Donaldson,4/9/95 0:00,187.96,183,CB
37156,Collin Benjamin,8/3/78 0:00,182.88,176,CDM
30963,Collin Samuel,8/27/81 0:00,175.26,165,ST
243486,Collin van Eijk,8/1/91 0:00,182.88,161,
462085,Collins Fai,8/13/92 0:00,167.64,132,RB
24037,Collins John,10/17/85 0:00,180.34,172,ST
277796,Connor Laerenbergh,3/18/93 0:00,180.34,172,
611682,Connor Randall,10/21/95 0:00,180.34,168,RB
237562,Connor Ripley,2/13/93 0:00,190.5,212,GK
169721,Connor Wickham,3/31/93 0:00,187.96,198,ST
470003,Conor Brennan,3/30/94 0:00,185.42,198,GK
571546,Conor Grant,4/18/95 0:00,175.26,176,CDM
419765,Conor Newton,10/17/91 0:00,180.34,154,RM
355740,Conor Pepper,5/4/94 0:00,172.72,168,ST
77727,Conor Sammon,11/6/86 0:00,185.42,165,ST
295069,Conor Townsend,3/4/93 0:00,182.88,161,LB
159663,Conrad Balatoni,1/27/91 0:00,182.88,187,LCB
28081,Constant Djakpa,10/17/86 0:00,177.8,163,LB
318535,Constantin Nica,3/18/93 0:00,185.42,165,RB
424391,Corentin Fiore,3/24/95 0:00,182.88,165,LB
363359,Corentin Jean,7/15/95 0:00,170.18,143,ST
611714,Corentin Kocur,10/17/95 0:00,177.8,154,
473852,Corentin Tolisso,8/3/94 0:00,180.34,172,CM
43345,Cornel Predescu,12/21/87 0:00,177.8,168,CAM
38581,Corona,2/12/81 0:00,175.26,152,RW
37473,Cosmin Contra,12/15/75 0:00,180.34,163,RWB
43338,Cosmin Moti,12/3/84 0:00,182.88,163,
103428,Costel Pantilimon,2/1/87 0:00,203.2,212,GK
41073,Craig Beattie,1/16/84 0:00,182.88,159,ST
33781,Craig Bellamy,7/13/79 0:00,175.26,152,LM
32907,Craig Bryson,11/6/86 0:00,170.18,132,RCM
40548,Craig Cathcart,2/6/89 0:00,187.96,161,RCB
33693,Craig Conway,5/2/85 0:00,175.26,148,LM
46377,Craig Curran,8/23/89 0:00,175.26,163,ST
32674,Craig Dargo,1/3/78 0:00,167.64,141,LS
169162,Craig Dawson,5/6/90 0:00,187.96,187,RB
187668,Craig Eastmond,12/9/90 0:00,182.88,165,CM
24260,Craig Easton,2/26/79 0:00,177.8,157,CDM
23034,Craig Fagan,12/11/82 0:00,180.34,165,ST
25075,Craig Gardner,11/25/86 0:00,175.26,179,LCM
32562,Craig Gordon,12/31/82 0:00,193.04,183,GK
411207,Craig Moore,8/16/94 0:00,172.72,154,ST
410361,Craig Murray,1/1/94 0:00,180.34,165,RB
150596,Craig Noone,11/17/87 0:00,177.8,152,RM
109191,Craig Reid,2/26/86 0:00,182.88,174,RB
33914,Craig Samson,4/1/84 0:00,187.96,176,GK
419136,Craig Slater,4/26/94 0:00,177.8,154,CDM
443967,Craig Storie,1/13/96 0:00,175.26,157,CM
183515,Craig Thomson,4/17/91 0:00,177.8,163,RM
408981,Craig Thomson,3/10/95 0:00,172.72,152,RM
473822,Craig Wighton,7/27/97 0:00,185.42,159,ST
25584,Cribari,3/6/80 0:00,185.42,159,CB
96839,Cris Santos,1/17/84 0:00,177.8,154,
30931,Cris,6/3/77 0:00,182.88,170,LW
528508,Crislan,3/13/92 0:00,185.42,161,ST
113695,Cristian Alvarez,11/13/85 0:00,185.42,194,
361340,Cristian Amado,6/7/85 0:00,182.88,172,
243608,Cristian Battocchio,2/10/92 0:00,170.18,141,CAM
359189,Cristian Benavente,5/19/94 0:00,172.72,150,CAM
31073,Cristian Benitez,5/1/86 0:00,170.18,159,
102628,Cristian Bustos,5/29/83 0:00,175.26,165,CDM
439933,Cristian Ceballos,12/3/92 0:00,182.88,170,LW
27692,Cristian Chivu,10/26/80 0:00,182.88,179,CB
274456,Cristian Cuevas,4/2/95 0:00,175.26,143,
46297,Cristian Daniel Ansaldi,9/20/86 0:00,180.34,168,
8840,Cristian Florin Ianu,10/16/83 0:00,177.8,159,
114076,Cristian Gamboa,10/24/89 0:00,175.26,148,RB
500791,Cristian Herrera,3/1/91 0:00,187.96,187,ST
37445,Cristian Hidalgo,9/21/83 0:00,170.18,146,
18590,Cristian Llama,6/26/86 0:00,180.34,168,CAM
287226,Cristian Lobato,3/7/89 0:00,175.26,146,
114339,Cristian Maidana,1/24/87 0:00,180.34,163,LM
574845,Cristian Manea,8/9/97 0:00,182.88,152,CB
24791,Cristian Molinaro,7/30/83 0:00,182.88,181,LWB
115330,Cristian Pasquato,7/20/89 0:00,172.72,154,LF
33889,Cristian Portilla,8/28/88 0:00,180.34,165,CM
282692,Cristian Portu,5/21/92 0:00,177.8,154,
42650,Cristian Raimondi,4/30/81 0:00,182.88,172,RB
31104,Cristian Riveros,10/16/82 0:00,177.8,163,LDM
26310,Cristian Rodriguez,9/30/85 0:00,177.8,165,
12766,Cristian Sapunaru,4/5/84 0:00,187.96,179,RB
39714,Cristian Silvestri,1/21/75 0:00,185.42,181,RB
41763,Cristian Stellini,4/27/74 0:00,185.42,172,CB
58294,Cristian Stuani,10/12/86 0:00,185.42,168,
183544,Cristian Suarez,2/6/87 0:00,177.8,165,
213704,Cristian Tello Herrera,8/19/91 0:00,177.8,143,
181189,Cristian Trombetta,10/15/86 0:00,187.96,174,LB
30906,Cristian Zaccardo,12/21/81 0:00,182.88,170,RCB
24970,Cristian Zapata,9/30/86 0:00,187.96,181,CB
27701,Cristian Zenoni,4/23/77 0:00,182.88,159,RWB
239350,Cristiano Biraghi,9/1/92 0:00,182.88,172,LB
39229,Cristiano Del Grosso,3/24/83 0:00,175.26,154,LB
38762,Cristiano Doni,4/1/73 0:00,185.42,174,CF
25337,Cristiano Lucarelli,10/4/75 0:00,187.96,183,ST
39313,Cristiano Lupatelli,6/21/78 0:00,187.96,185,GK
239964,Cristiano Piccini,9/26/92 0:00,182.88,170,RB
30893,Cristiano Ronaldo,2/5/85 0:00,185.42,176,LW
31739,Cristiano Zanetti,4/14/77 0:00,180.34,165,RDM
163887,Cristiano,11/29/90 0:00,195.58,198,LW
22428,Cristiano,9/28/83 0:00,175.26,152,LW
50449,Cristobal Jorquera,8/4/88 0:00,175.26,152,
169753,Cristobal,4/21/84 0:00,180.34,176,CM
179059,Cristophe Diandy,11/25/90 0:00,185.42,170,
39388,Csaba Feher,9/2/75 0:00,180.34,172,
11061,Csaba Horvath,5/2/82 0:00,193.04,181,
149855,Cuco Martina,9/25/89 0:00,182.88,159,RB
640725,Curro Sanchez,1/3/96 0:00,177.8,150,
24658,Curtis Davies,3/15/85 0:00,187.96,196,LCB
291854,Curtis Good,3/23/93 0:00,187.96,187,CB
30577,Custodio,5/24/83 0:00,180.34,165,
104388,"Cyprien Baguette,23",5/12/89 0:00,187.96,185,
40687,Cyriaque Louvion,7/24/87 0:00,185.42,176,RCM
307015,Cyriaque Rivieyran,4/17/91 0:00,172.72,148,RB
526230,Cyriel Dessers,12/8/94 0:00,185.42,176,ST
26325,Cyril Jeunechamp,12/18/75 0:00,177.8,150,RDM
26289,Cyril Rool,4/15/75 0:00,175.26,159,LWB
38920,Cyril Thereau,4/24/83 0:00,187.96,172,
46224,Cyrille Merville,4/14/82 0:00,180.34,165,GK
110113,Daan Bovenberg,10/25/88 0:00,182.88,163,RB
282011,Daan Disveld,1/20/94 0:00,177.8,176,RB
279105,Daan Smith,3/18/92 0:00,193.04,174,CB
39878,Daan van Gijseghem,3/2/88 0:00,182.88,185,
512747,Dabney Dos Santos,7/21/96 0:00,172.72,150,LW
96615,Dady,8/13/81 0:00,190.5,185,ST
559029,Daimy Deflem,5/4/94 0:00,177.8,150,LM
30526,Daisuke Matsui,5/11/81 0:00,175.26,148,LM
522750,Dalbert,9/8/93 0:00,180.34,163,LB
611840,Dalcio Gomes,5/22/96 0:00,185.42,176,
356400,Dale Carrick,1/7/94 0:00,180.34,154,ST
161012,Daley Blind,3/9/90 0:00,180.34,159,LCB
514806,Daley Sinkgraven,7/4/95 0:00,177.8,141,CAM
12320,Dalibor Pleva,4/2/84 0:00,180.34,152,LDM
33967,Dalibor Stevanovic,9/27/84 0:00,182.88,165,
77813,Dalibor Veselinovic,9/21/87 0:00,198.12,201,
38837,DaMarcus Beasley,5/24/82 0:00,172.72,150,LB
101969,Dame N'Doye,2/21/85 0:00,185.42,179,ST
132830,Damian Bellon,8/28/89 0:00,177.8,170,CDM
433760,Damian Ciechanowski,4/3/96 0:00,177.8,163,RB
196238,Damian Dabrowski,8/27/92 0:00,177.8,161,
56867,Damian Escudero,4/1/87 0:00,175.26,163,CAM
429845,Damian Garbacik,1/30/96 0:00,185.42,176,CDM
173393,Damian Hops Chmiel,5/6/87 0:00,175.26,161,
309892,Damian Jakubik,3/25/90 0:00,182.88,170,LB
443987,Damian Kugiel,5/30/95 0:00,187.96,181,ST
113794,Damian Leandro Casalinuovo,6/6/87 0:00,182.88,174,
38952,Damian Macaluso Rojas,3/9/80 0:00,180.34,176,
195335,Damian Suarez,4/27/88 0:00,172.72,165,
465828,Damian Szymanski,6/16/95 0:00,180.34,154,
24423,Damian Tixier,6/23/80 0:00,180.34,150,
208315,Damian Zbozien,4/25/89 0:00,185.42,176,
27669,Damiano Ferronetti,11/1/84 0:00,182.88,163,CB
179206,Damiano Schet,4/8/90 0:00,177.8,143,LW
190971,Damiano Zanon,9/2/83 0:00,177.8,161,RB
27732,Damiano Zenoni,4/23/77 0:00,185.42,163,RDM
46726,Damien Da Silva,5/17/88 0:00,182.88,181,LCB
23030,Damien Delaney,7/29/81 0:00,190.5,196,LCB
34574,Damien Duff,3/2/79 0:00,177.8,165,RM
473859,Damien Dussaut,11/8/94 0:00,182.88,154,RB
42147,Damien Germanier,3/30/88 0:00,177.8,137,CDM
26290,Damien Gregorini,3/2/79 0:00,193.04,198,
38434,Damien Lahaye,1/30/84 0:00,180.34,181,GK
172610,Damien Le Tallec,4/19/90 0:00,182.88,163,RDM
93347,Damien Marcq,12/8/88 0:00,180.34,172,RDM
46004,Damien Miceli,10/27/84 0:00,177.8,165,LWM
26345,Damien Perquis,4/10/84 0:00,185.42,165,GK
93348,Damien Perrinelle,9/12/83 0:00,187.96,172,CB
40701,Damien Plessis,3/5/88 0:00,193.04,170,CDM
95977,Damien Rascle,8/5/80 0:00,187.96,198,GK
71472,Damien Tiberi,8/23/85 0:00,180.34,163,
25770,Damir Dzombic,1/3/85 0:00,187.96,170,LCB
38247,Damir Mirvic,11/30/82 0:00,185.42,181,RCB
27502,Damir Vrancic,10/4/85 0:00,182.88,172,RDM
196186,Damjan Djokovic,4/18/90 0:00,187.96,179,
243440,Dammyano Grootfaam,5/13/91 0:00,182.88,152,RW
46810,Dan Gosling,2/2/90 0:00,182.88,174,CM
321020,Dan Mori,11/8/88 0:00,185.42,172,CB
249761,Dan Nistor,5/6/88 0:00,180.34,159,CM
299380,Dan Twardzik,4/13/91 0:00,182.88,170,GK
46392,Dani Abalo,9/29/87 0:00,177.8,150,CM
151058,Dani Benitez,4/7/87 0:00,182.88,161,
183497,Dani Castellano,11/2/87 0:00,180.34,152,LB
56846,Dani Estrada,1/3/87 0:00,177.8,163,RB
92527,Dani Fernandez,1/20/83 0:00,180.34,152,RWB
433311,Dani Garcia,5/1/90 0:00,180.34,165,
183348,Dani Hernandez,10/21/85 0:00,195.58,196,
43282,Dani Mallo,1/25/79 0:00,185.42,183,GK
580704,Dani Ndi,8/18/95 0:00,177.8,168,
280528,Dani Nieto,5/4/91 0:00,172.72,132,RW
429893,Dani Quintana,3/8/87 0:00,172.72,143,RAM
180270,Dani Sanchez,11/10/84 0:00,177.8,168,
174634,Dani Schahin,7/9/89 0:00,187.96,181,ST
295212,Dani Sotres,5/21/93 0:00,182.88,172,GK
163897,Dani,1/17/90 0:00,177.8,148,RB
25984,Daniel Agger,12/12/84 0:00,190.5,185,LCB
33988,Daniel Alves,5/6/83 0:00,172.72,154,
436036,Daniel Amartey,12/1/94 0:00,182.88,165,CM
33018,Daniel Aranzubia,9/18/79 0:00,185.42,181,
181379,Daniel Ayala,11/7/90 0:00,190.5,185,RCB
37319,Daniel Baier,5/18/84 0:00,175.26,170,LDM
212873,Daniel Batz,1/12/91 0:00,187.96,185,GK
56932,Daniel Beichler,10/13/88 0:00,182.88,170,CF
215166,Daniel Boateng,9/2/92 0:00,182.88,174,CB
78142,Daniel Brezny,12/19/77 0:00,182.88,170,
37342,Daniel Brinkmann,1/29/86 0:00,193.04,194,CM
94915,Daniel Brosinski,7/17/88 0:00,177.8,154,RB
35828,Daniel Brueckner,2/14/81 0:00,182.88,170,
317277,Daniel Bujok,11/24/94 0:00,175.26,161,RM
188058,Daniel Burn,5/9/92 0:00,200.66,192,
188498,Daniel Caligiuri,1/15/88 0:00,182.88,174,LM
67940,Daniel Calvo,7/11/79 0:00,175.26,148,LCM
40957,Daniel Candeias,2/25/88 0:00,177.8,172,
40940,Daniel Carrico,8/4/88 0:00,180.34,176,
282674,Daniel Carvajal,1/11/92 0:00,172.72,161,
531629,Daniel Ceballos,8/7/96 0:00,175.26,143,
37967,Daniel Chavez,1/8/88 0:00,175.26,152,
42052,Daniel Ciofani,7/31/85 0:00,190.5,181,ST
26399,Daniel Congre,4/5/85 0:00,185.42,176,
26143,"Daniel Cousin,20",2/7/77 0:00,187.96,181,
36852,Daniel Cruz,5/9/81 0:00,180.34,168,RM
177698,Daniel Davari,1/6/88 0:00,193.04,198,GK
37684,Daniel de Ridder,3/6/84 0:00,180.34,165,LW
432389,Daniel De Silva,3/6/97 0:00,177.8,132,LW
260486,Daniel Devine,9/7/92 0:00,182.88,154,LCB
141145,Daniel Didavi,2/21/90 0:00,180.34,172,CAM
21213,Daniel Dunst,4/12/84 0:00,180.34,172,RB
282168,Daniel Dziwniel,8/19/92 0:00,177.8,159,LB
150065,Daniel Elias Araujo Maykon,4/20/84 0:00,177.8,172,
93218,Daniel Fanger,8/11/88 0:00,190.5,170,RB
31299,Daniel Fernandes,9/25/83 0:00,195.58,207,GK
535957,Daniel Follonier,1/18/94 0:00,185.42,172,RM
23823,Daniel Fox,5/29/86 0:00,180.34,172,LB
24744,Daniel Gabbidon,8/8/79 0:00,177.8,157,
175806,Daniel Galbraith,8/19/90 0:00,175.26,143,LM
196126,Daniel Gimenez,7/30/83 0:00,182.88,170,
177720,Daniel Ginczek,4/13/91 0:00,190.5,192,ST
38759,Daniel Graham,8/12/85 0:00,182.88,192,
33778,Daniel Guiza,8/17/80 0:00,180.34,176,
30919,Daniel Gygax,8/28/81 0:00,177.8,165,RM
29303,Daniel Haas,8/1/83 0:00,187.96,190,GK
24138,Daniel Halfar,1/7/88 0:00,172.72,150,LDM
172768,Daniel Hoeegh,1/6/91 0:00,190.5,174,
